70C;70S;76aC;76aS;76bC;76bS;96C;96S;99C;99S;100cC;100cS;100bC;100bS;100fC;100fS;101C;101S;105C;105S;107C;107S;124C;124S;127C;127S;136C;136S;137C;137S;144C;144S;152C;152S;159C;159S;175C;175S;195C;195S;198C;198S;225aC;225aS;225bC;225bS;226C;226S;229C;229S;262C;262S;264C;264S;280C;280S;299C;299S;318C;318S;400C;400S;417C;417S;431C;431S;439C;439S;442C;442S;493C;493S;532C;532S;574C;574S;575C;575S;657C;657S;666C;666S;724C;724S;783C;783S;1002C;1002S;1032C;1032S;1060C;1060S;1084C;1084S;1173C;1173S;1291C;1291S;1304C;1304S;1379C;1379S;1577C;1577S;1655C;1655S;1817C;1817S;2103C;2103S;2152C;2152S;2319C;2319S;4461C;4461S;5915C;5915S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
689,0721887;677,1096093;549,277813;562,7117964;109620,6097;114678,7417;57501;64017;1274,476036;1302,829584;22392,18534;22466,61495;22931,0208;22546,86386;8495,554567;8159,382182;654,9876405;671,6463379;14429,0751;14591,23687;60420,11272;49405,48636;60629,35263;63684,80764;122467,5509;119415,4438;103722,4453;100830,6738;71884;73839;67024,2649;71995,56489;82526,52801;78317,7199;43839,56666;47621,11109;43393;42039;2407,766794;2437,768312;16711,46099;17213,98712;128308,6755;132911,4701;3977,430081;4060,844606;86940,57889;115793,963;138766;162381;2497,151939;2496,17551;77941,64794;63805,04466;2740,287171;2902,081506;49143,36426;55131,10602;44323,62591;45038,77833;15741,14617;16183,26847;19701,44041;18638,69473;184391;186320;127961,595;124268,5215;5358518525;5464155685;37048,4244;39944,42159;9128;9285;38857,46698;41698,87952;7085,134626;7360,975614;51116,33101;54805,61569;325331;338532;4405719838;4403233582;9248,310589;9354,955833;289286,7391;283350,6497;51535,625;54343,77765;248003,1207;305578,2206;24787;25096;60929,94127;64892,3479;67566,649;75570,86166;316790,0564;323613,7396;60696,24537;60740,47947;37024,72577;41814,6884;86427,4874;96252,3052;67081,11828;81949,78905;107755,7818;130271,5061;73393,46006;86234,46107;243470,336;269107,7808;195415,1849;201539,616;755752,917;760508,7012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
705,272153;686,5085993;568,104759;568,3275576;113026,4998;131071,0466;58207;56610;1286,67528;1309,492599;22803,06285;22201,90598;22337,87476;22931,3776;9207,40693;8346,860775;662,4466094;663,0659145;14488,54113;16534,28383;47159,91614;60872,08323;62859,39455;67003,76059;120918,6796;122279,7327;101612,5555;102194,5288;71919;81192;64225,58266;66209,41337;92415,22806;76098,3403;44092,2418;44412,60225;41890;42824;2436,745801;2434,243251;17098,94864;18307,49492;132652,4542;127847,829;4089,343211;4106,906724;105899,4683;109888,7761;137244;142523;2497,884846;2483,115463;63082,90775;68799,67127;2836,028069;3111,460324;50946,70935;51262,36202;44523,63581;45354,04561;16331,46426;15945,5639;16980,73899;21447,00457;187026;194207;119950,3337;123905,66;5391583839;5588932847;37843,66413;38344,02004;9040;9146;38835,58544;40679,74802;7069,132733;7232,403375;50947,59339;57316,59647;323325;350058;4416733115;4491439219;9286,139616;9200,533783;301853,7715;310636,2365;51708,28605;56215,76219;253190,7237;318642,8698;24701;24873;60184,68957;63632,14651;66251,60682;70096,73606;305539,9589;293633,8755;59224,70971;63599,94633;39695,45703;43193,47699;76304,04536;88076,51098;66130,7216;82577,96669;108066,403;124680,8846;75109,52409;84391,62551;243872,348;279601,8281;193153,1229;206472,4726;737827,0174;798299,2135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
694,3683708;702,1233588;565,3482717;553,3196197;112450,9383;113092,2204;56205;61001;1275,731087;1334,015472;21902,20088;22906,96329;22868,35393;23669,39731;8219,393389;8089,15277;654,8810413;662,9922846;15268,10855;15061,46509;49034,05888;61551,55301;64545,36652;71704,31363;120288,042;125124,8187;103670,2724;100746,8323;71833;71383;61320,98158;71652,67771;79570,58713;94444,89201;43721,16871;44158,36174;41909;46142;2412,239492;2448,613238;16315,70579;17269,11277;132993,4686;134713,3902;4115,122178;4120,027547;91766,80803;106859,2665;142578;147682;2552,486319;2532,655283;62768,9176;59164,35626;2687,164962;2764,677295;52444,23625;51007,51254;43761,59638;44895,16812;15899,34783;16017,73229;19038,25415;19015,06741;177293;198919;126227,6046;131090,548;5327920149;5601701824;37154,2336;38540,09514;9024;9346;39195,76022;42174,08307;7072,060617;7481,347539;50532,7541;59126,79045;336603;330954;4361787793;4457884078;9226,190018;9692,525599;279634,8941;307886,3631;50759,56162;57725,4644;269673,821;313851,3633;25022;25130;60551,40637;65348,59768;60422,49875;63630,19555;277962,7684;315447,7474;61781,99938;59839,60515;40307,4311;48117,60501;76528,83644;104208,7862;66023,08161;76824,714;108826,4304;135510,1452;73011,63495;86311,55237;242291,9872;268911,999;191673,8674;199569,3405;730600,0234;754953,9246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
693,8568228;690,092087;570,1313615;562,0775102;113293,5183;110811,0569;57167;56504;1278,903831;1303,637219;21979,73075;24138,18403;22481,31262;22721,64669;8059,879244;8339,771757;656,4041624;668,4794636;14406,11819;15096,95721;47946,15306;47680,14393;61651,97099;66499,2731;120670,5636;120983,2997;101733,6233;104173,7963;71518;71118;66914,74718;69679,87668;81504,95071;86174,97835;43887,19481;46344,802;42502;44425;2467,689846;2439,67301;16230,66305;17923,13528;129211,79;130874,4351;3959,899431;4011,477239;104432,0045;126402,5043;140243;146166;2490,520267;2483,014108;75576,08502;77238,8247;2828,275321;2841,64469;53196,43439;55269,35616;43222,35011;45769,70816;16014,05819;15933,83764;17306,61078;19251,84111;178695;199520;119791,2011;125301,8653;5292322358;5406530087;36915,8161;39799,44661;9102;9350;39844,4239;42304,26921;7104,114176;7422,209437;51907,37486;57595,18473;323062;333399;4419884641;4437917599;9240,394322;9542,799069;283415,2061;311344,6886;52191,34321;52676,41109;249454,1024;306443,6198;24988;25045;60647,24219;64246,58208;65158,02778;70273,90843;318645,6141;308210,3074;60717,07353;59931,18056;41340,11327;43659,22033;74566,59277;90423,60452;66939,80554;80784,33023;103310,6953;118622,1648;73238,57485;80524,73914;242729,4178;286506,8211;192401,7273;200691,4175;724104,152;727467,4513;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
722,5701815;703,949989;555,647404;550,444928;110525,371;113115,1056;57340;62529;1263,554718;1326,1937;21857,43259;22102,97962;22928,35041;23300,40268;8410,553533;8129,447773;651,6938434;657,7342124;14382,99593;15435,82071;47296,68187;45364,10472;61698,87071;65453,73719;127456,8845;123384,1425;98532,49834;102103,0105;71091;71565;62387,41195;71192,2983;84034,45243;91576,45667;42589,87989;42799,36121;41225;43234;2439,845317;2462,023443;16221,87611;19174,84229;135821,0032;136499,76;4024,049825;4092,573439;83750,02759;128202,3719;140139;142864;2511,896176;2469,401927;74542,12783;66751,18962;2753,000324;2802,244485;52414,15122;51760,29084;43490,55439;44707,15081;15963,34187;16076,63413;21351,57709;18027,61437;182499;182817;128163,497;124852,4671;5339356845;5466633319;37320,77087;37349,43362;9373;9127;38674,93318;40966,33766;7134,909899;7133,897693;51300,54777;56486,25433;328066;364859;4434547121;4615930188;9341,28746;9331,277533;285727,9962;290925,3735;51612,64337;52295,39839;263264,6028;314364,0087;24999;25239;62031,02394;65531,44579;65570,77653;67791,87658;302227,4902;317363,4831;60595,03063;59317,60435;36375,41792;41508,94509;77901,76049;97346,9623;65286,94255;80439,14919;101685,9549;124298,1614;72919,69776;88011,44574;242735,0082;264997,9276;193564,3615;198757,3874;750258,253;776028,9247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
695,2138011;709,798854;556,8772847;552,4620055;113724,0985;114887,3624;62198;56621;1247,979926;1274,738705;22351,38572;22247,25552;22471,4219;22956,58386;8374,944608;8081,832196;649,1377721;663,4967437;15331,50685;15425,44229;49334,6542;45410,254;64498,56391;64668,40795;127728,067;122591,6057;102076,7589;103028,1279;71920;74161;68535,71374;76428,09516;79475,80118;91680,90743;46636,47643;47251,70297;44053;44345;2474,887636;2445,361609;16449,15487;16209,42445;136495,417;137480,0832;4008,084578;4002,969985;95612,23918;107576,6996;141096;149688;2474,919258;2492,244204;62261,38637;57279,60949;2850,829608;2705,511755;53937,5944;50570,92541;44581,12734;45738,92887;16135,73522;15858,33822;19153,20367;19777,03499;175801;186463;121554,7398;139323,7802;5337720684;5432218153;37055,48487;38404,29778;9143;9103;38536,04923;43398,60642;7142,059973;7044,358091;51782,88009;53871,40908;331258;351573;4479112967;4656272562;9211,012327;9387,510586;287891,1516;317130,4979;51838,02008;56068,02524;255185,7009;310539,8712;24889;25237;60377,34767;67008,5791;64313,36297;66895,8972;299241,6962;332698,9685;59776,20027;60805,27074;40911,78019;38430,11929;79514,56111;99666,58771;65266,998;79421,70603;107834,0783;131402,7677;72596,17545;82280,52223;242854,3392;269192,9642;191361,3352;206318,2579;734633,5807;775377,4696;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
688,9873023;697,1306457;558,3432229;563,4005221;109770,2396;111438,7558;56720;63670;1235,26852;1302,396784;22325,08784;22084,76151;22715,65566;23181,56418;8385,001172;8362,465745;664,951978;666,0549405;15048,54319;14815,80655;45249,5769;62301,00443;62355,04203;68898,02118;120374,3368;124691,5254;106155,6431;100695,6069;71609;70846;60501,80613;75208,56697;80238,86257;96383,91353;44968,73004;43003,46183;42301;43039;2441,896532;2475,506425;16770,67017;17974,31787;137629,825;133334,7402;4034,102488;4107,285598;100159,9621;108783,8889;138161;142346;2501,593962;2483,0619;63403,41237;59530,12704;2751,360065;2749,895485;51698,74399;50979,2393;44085,72367;44826,96575;15933,52739;15895,13817;17353,90549;16103,39753;190259;190609;126161,1124;127378,7642;5341269755;5487519176;38257,97278;39437,57247;9444;9112;38531,61346;46387,87785;7152,221369;7158,678045;51753,35722;54453,54407;337184;336515;4358360901;4405494294;9194,940467;9500,996001;283903,2302;317192,1772;50662,5798;54722,89207;254057,5526;306495,8776;24653;24855;60484,44453;65426,709;60717,8032;73128,82058;289217,7408;340490,4753;60991,73117;60761,23232;41314,45479;43125,4162;73533,05726;96618,35195;67999,98611;82111,24575;106648,1475;125642,9114;72237,05041;86259,00021;242545,9178;274273,7489;192361,9825;216156,5732;748368,1285;766252,9278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
724,6285193;707,1260609;554,5435199;564,5663733;110850,6174;112717,8506;59650;58401;1281,906282;1291,295157;21602,3245;24749,217;22534,83637;22538,02789;8250,544572;8449,409492;670,2462827;660,5398032;14681,41257;15072,4118;45236,05026;45541,47813;63886,06145;61148,5471;121142,5692;124258,4687;101468,6405;106437,3836;74723;76465;61067,28998;78867,53289;77758,80545;77020,33973;42530,51515;45366,0147;43409;44674;2492,630619;2415,937466;16304,74355;16426,63866;132423,1133;132948,4094;4046,639972;4088,42716;101837,7544;114810,8092;145085;138883;2530,763775;2475,708757;55650,36756;67013,78952;2798,20148;2851,891894;53211,20593;49890,92357;43584,12221;48002,38488;15962,05964;16070,70878;16726,39507;19361,47709;182413;179374;121356,5033;125169,3782;5320256090;5473312638;36859,10588;38322,34036;9061;9137;38649,37524;42697,95764;7082,520684;7320,190858;51559,23971;54467,5063;316161;355216;4424902368;4423503662;9228,556083;9490,955366;283802,0939;307563,7684;51340,14185;56232,46671;271248,4653;328235,7817;24701;25205;62489,43554;64540,56031;62614,1364;73469,27686;284523,5744;298608,7566;61593,36525;60884,2919;43866,41467;37923,49493;78523,9035;97139,31033;65365,63322;82209,84564;105088,2366;142957,4319;74326,21284;87639,94158;244675,2903;274938,8676;193347,7834;201767,7256;768385,6185;761893,3757;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
688,5708863;702,2327071;548,6783955;560,191713;118456,6091;109136,1185;57751;62342;1233,450248;1269,578357;21569,84623;21833,70386;22287,43909;22909,26992;8306,676322;8546,192937;653,0655702;662,6184468;14606,43256;14813,15144;49252,36523;49867,749;66088,57453;66190,43185;120221,8233;124190,4395;101926,5456;103523,4851;72533;73363;60872,11273;74733,71796;77094,63162;98641,98302;44646,6793;43187,6699;43664;41526;2455,043057;2473,710211;17244,06527;17731,35332;135610,1357;132163,6746;4032,636211;4042,254361;96628,82449;100069,8838;139788;137546;2482,982366;2477,263279;71614,0085;56904,59903;2718,454977;2997,15419;50551,46401;58680,42997;44184,01495;48405,25339;16000,86793;15945,30242;17440,44603;22089,63043;179224;201870;129180,441;129887,0206;5360771853;5344880594;37110,73864;37616,76982;9217;9119;38831,38702;41689,60849;7072,582014;7317,264079;50537,32939;59062,78818;329024;339237;4479885836;4474614469;9263,070732;9371,178635;297109,7541;307652,1719;51892,85218;54706,57549;249977,2842;290825,7416;25080;24934;60370,16387;64320,71037;61831,77847;66073,4619;304463,3033;308817,4366;59115,53179;61493,55257;37614,66285;48614,77824;75974,78507;94882,64107;68291,78604;83199,23262;115775,6189;133318,1606;73003,70107;89648,59982;242607,1256;278411,2484;191444,5864;197157,1442;761205,5201;784225,2233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
686,0917997;691,3804728;554,6032374;562,6056169;111250,3913;112839,4109;57328;57503;1289,918899;1270,59591;21810,68035;22391,10207;22437,28038;22171,20841;8121,020682;8451,755779;659,0429161;661,4500223;15248,52657;14601,66812;47673,61501;49750,55378;63371,08664;68638,32333;122110,4423;125821,7538;101676,455;106555,0884;71459;79463;62859,2559;71508,96862;76762,7437;89924,71743;42672,49646;43442,05819;43837;42994;2443,060014;2416,24932;17184,6094;17821,64411;134581,1978;133864,7645;4001,779654;4158,456854;104062,6541;117084,8872;160320;147198;2493,704957;2545,493583;55796,40644;54421,56827;2882,203712;2873,253737;53081,41809;52058,60601;43694,72753;44728,89092;16171,92495;15694,84539;23911,77747;17920,01633;180666;187645;117501,3576;131738,6581;5264496796;5628437247;37710,84894;39029,5646;9478;9317;38698,42882;40790,82905;7107,22102;7290,643737;51195,52057;55003,45775;325161;357940;4431247564;4387000722;9336,29306;9463,573797;292456,1;307509,5433;51948,76224;57492,19232;246065,7058;311576,8131;24777;25153;60015,27565;63887,92942;65902,51987;71191,72023;317066,1728;309059,0295;60165,84424;60436,55859;41009,62963;41417,71024;77155,93753;91517,41297;69139,92541;75466,18927;109105,3224;133426,8348;73120,23096;86540,80561;243476,3168;272666,0207;191960,0833;207336,8254;720489,9619;816174,8554;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
711,3774403;722,8641688;556,5838419;575,298367;114085,7975;112812,1839;62175;57686;1279,670986;1283,303256;21528,08813;22470,64544;22304,27719;22712,26044;7944,321742;8413,128726;658,3665784;658,4110852;14382,99593;14441,79324;46509,49997;46645,32068;69246,41142;65855,49105;122975,5653;126344,439;101346,583;103587,4891;72653;71549;64987,63945;86987,66269;81925,25984;85699,57218;44649,02133;49539,20307;41617;43522;2460,977701;2538,61863;16734,7333;17579,04843;135406,3152;135597,8182;3994,706778;4065,401617;110932,7645;129927,5866;143437;140878;2510,366807;2478,624784;66388,18012;55932,55909;2748,247195;2883,174781;49959,88837;54784,07312;43478,57545;44830,66028;15672,1114;15902,67168;20723,21793;21832,54407;176934;188231;120007,1105;120294,9707;5342283942;5491359354;35920,62923;39358,17347;9088;9388;41273,0626;43335,80322;7079,016287;7093,57659;51866,09696;53364,83098;327102;343775;4339871903;4438452465;9240,90207;9452,035246;289500,1424;314488,011;51017,09036;57117,33082;258259,3549;303451,0404;24846;25109;61511,31648;64531,03892;64038,51504;65587,86547;293463,4498;288754,3314;60426,41781;59604,77754;39380,36064;43221,08477;78729,4547;94969,46851;66151,36063;77439,40895;111163,3975;118788,9629;72784,70683;95301,70783;242275,6096;264214,2336;194205,4845;199051,0753;737250,701;798429,027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
677,1096093;700,0647791;550,2449637;562,7171215;109125,8233;112003,4541;57408;64651;1286,012448;1279,818502;22911,88875;22175,00484;22702,85399;22431,30514;8269,611606;8095,168566;659,4296125;671,2486578;15083,02053;15004,25093;50069,25301;49083,02176;61465,16269;68227,35712;125674,4661;123640,1407;104349,5887;107009,2849;73365;73705;64932,85474;69642,87506;79808,08309;95748,7833;44134,23008;43194,21973;41564;42359;2442,413429;2537,883876;17189,04018;17113,36317;134853,651;137701,5898;4046,918153;4041,591473;105739,2517;115964,6193;141962;143182;2451,923723;2493,921931;76380,80822;59635,61398;2681,137955;2934,302869;51274,23026;53100,20934;44480,70135;47036,33101;15886,84689;15844,45621;17164,264;20025,67289;180759;198765;122784,5337;120029,8258;5370488229;5734804266;36804,3983;38533,23428;9113;9396;38584,85381;40925,18276;7131,527845;7150,367432;51254,40472;55895,48865;352419;344375;4418280204;4575822300;9175,065107;9636,033863;280732,617;291271,0454;50852,35501;54021,04019;258408,3591;326606,1542;24976;25146;61103,90063;66896,07338;61405,28378;64157,2391;296866,6506;322224,8628;59184,87544;60139,83383;37276,41744;44894,88236;73108,87028;97748,97963;68256,41015;81138,01584;114095,0835;126762,0503;72174,12524;83510,10201;242230,0751;275799,6419;192010,0108;206967,0238;778241,9175;769356,4667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
689,3042086;704,1604443;569,1494791;572,8547635;111064,6042;112350,4015;55102;59041;1247,821152;1388,34892;21420,43239;22278,82345;23070,71147;22476,98156;8067,244709;8330,714025;663,1019615;663,6902324;15398,82609;14848,94055;59757,63837;46866,52855;62751,16895;67658,72721;120866,9553;120903,6355;99935,21001;103094,5414;71847;74149;65579,897;74795,61691;80787,75278;81502,25677;43612,24398;45750,98516;41758;43599;2482,336583;2429,718181;17598,85975;16783,6649;130178,2046;139841,9745;4155,233648;4010,62059;107715,4451;131653,1545;141265;162034;2569,371527;2430,896358;56568,8913;66794,75015;2845,592396;2936,445387;49816,15085;51261,10748;44013,69508;47521,69523;15951,49698;15838,33111;17768,41326;17978,87925;191982;190499;118932,958;123617,6754;5318283651;5417076649;37109,30835;38064,86577;9017;9100;38544,96159;43016,45365;7064,319757;7177,430946;51385,81217;54794,31521;329256;360451;4451848118;4374379669;9282,808434;9469,431777;289964,5362;288278,1179;51952,3797;56824,81976;253945,3575;316647,3715;25090;24871;60571,69857;65074,95077;62480,37179;70818,43601;288864,7502;327563,3415;60613,63834;60763,06589;44278,78942;39207,70557;75521,17885;94870,61051;66690,43385;82053,28254;110748,3435;122569,4904;72595,61738;86303,24033;241514,3322;265718,5895;192996,8496;207409,6376;754756,0751;760147,8492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
702,2960665;723,6388265;552,3521538;570,3524594;112791,5529;114966,7419;62723;59963;1276,937974;1306,969964;23523,79393;22033,21327;22619,78234;22823,11198;8113,777622;8057,992407;652,9989671;653,2754055;14995,36696;14977,01485;49995,43168;45980,17986;62117,54946;61024,44714;122304,4058;127235,8482;101135,8467;103531,0869;70845;72350;63872,89428;72546,11605;87237,23683;92633,12728;43607,40042;45925,68955;41602;41717;2432,20801;2403,432126;16866,46625;16930,88764;133426,6926;133740,6131;3989,207045;3988,982916;125333,0809;97454,40102;138446;140944;2501,955516;2544,50332;63764,44823;59381,00984;2803,019583;2730,283361;51135,53062;53537,88879;43868,21672;45928,61615;15936,55524;15945,82676;15765,97332;16366,64244;175137;191062;119850,6228;133516,3236;5464708900;5524015679;36515,48542;41022,33657;9090;9365;39325,24361;40970,12306;7118,231255;7206,644963;52027,38482;53780,6175;320032;350625;4382150749;4412127380;9306,645236;9417,203745;288425,9845;306319,8803;51134,16785;57702,40614;257110,8008;290711,823;25096;24902;60888,10705;64412,77309;64460,22894;73255,37778;280018,575;295687,4358;61164,68734;61647,95795;34771,39507;45513,94224;78970,77848;90836,05251;64915,83897;81343,41027;103983,6759;128690,2708;71892,38278;83281,39219;242228,7605;271214,549;192007,0318;200355,5454;732251,4203;774178,1324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
